frame,left_knee_3D,left_knee_front,left_knee_side,left_knee_top,right_knee_3D,right_knee_front,right_knee_side,right_knee_top,left_elbow_3D,left_elbow_front,left_elbow_side,left_elbow_top,right_elbow_3D,right_elbow_front,right_elbow_side,right_elbow_top,left_shoulder_3D,left_shoulder_front,left_shoulder_side,left_shoulder_top,right_shoulder_3D,right_shoulder_front,right_shoulder_side,right_shoulder_top,left_hip_3D,left_hip_front,left_hip_side,left_hip_top,right_hip_3D,right_hip_front,right_hip_side,right_hip_top,label
51,157.00577730013754,157.50228844724575,136.2989060395786,172.81487953912324,167.08460378825362,169.15753655598078,168.88125506152784,171.64129751969702,158.7160804979902,158.21113144879035,178.34681265765238,113.84759435783097,152.54539186407476,152.27896672561644,178.0007789371529,65.27672628335381,104.90447564174107,177.1164576722238,104.92252842834723,169.2970838708416,99.61124756451852,15.560124597366386,99.96970032501923,122.26320984672985,151.90095036605717,153.05796750875007,150.34465405539962,167.83772804460378,150.53538518515276,150.32900898938718,107.21816160100173,175.79348052833083,correct
52,157.0484123342468,157.65000386628657,135.70067882421338,172.74399573955586,166.99320304358795,169.1396371431271,167.49015253448763,171.590202387588,158.86669075641808,158.32519542771774,178.7693525263825,113.75802726708685,153.0706936170158,152.85245371008048,177.1536986576096,68.45213590268487,104.65501179139825,100.09744904779411,104.67547121955816,168.3411120204554,100.47813137539157,91.41199571895937,100.81976965250074,126.26287191283456,152.04618516607601,153.27534533735147,152.85793252454366,168.01465536492145,150.2972863346937,150.2103170742509,105.0796367812603,175.42499094602073,correct
53,157.04426186766116,157.7420484725202,134.93777611950333,172.69668946406708,166.85809795566666,169.15060389420142,165.59540154255825,171.42224978379258,158.89321929441016,158.31670727632243,179.22747885908635,113.34839036558874,153.7301444208889,153.61878373806502,176.13701508953204,72.23339234220367,104.39968895992804,88.40683736115918,104.42377919553282,167.05596127958415,101.45531651611171,101.68468357863298,101.77064136878214,131.01178199519882,152.14961733205948,153.45778796394063,156.63090144262085,168.19157629882423,150.09851874908162,150.12566482409625,102.76229929156389,175.12671109587478,correct
54,156.9459557098547,157.70249136016326,134.08215686904086,172.70340567100018,166.66051093740379,169.23671988821422,163.18981753414738,171.0243444005269,158.8335166299108,158.23034177594934,179.63819478548712,112.76832684596283,154.4003005280257,154.44968116622113,175.1412615382929,75.94729765525791,104.19070810617475,95.49369682619268,104.21920612481655,165.66948819064876,102.36298800061368,75.85739321612587,102.64666319212365,135.69556467510634,152.14811960735562,153.52404206549207,161.453703331393,168.3375303981802,150.02389368130125,150.12192925521268,100.78858252595028,175.02986091347722,correct
55,156.78115310374127,157.54385388465911,133.28007202565666,172.8022323008502,166.33896450138215,169.29361858003816,160.5887260790737,170.45102116464153,158.69480466479843,158.06350250590958,179.96877864970585,112.28587216162671,155.02559563898612,155.2946254427334,174.1809446150939,78.69441453533463,104.13262376926639,86.83938539930644,104.16667870722405,164.30984248779302,103.06377163991115,100.45548315536655,103.31518617274732,139.69596258399514,152.02934917347915,153.4590829901749,166.83257812844144,168.42896087940557,150.03752703783556,150.16191372931584,99.39670860096354,175.12236360452977,correct
56,156.46317844835434,157.18475522618175,132.43048656178746,172.96407392351966,165.82698046880265,169.2542129127979,157.8866561932166,169.6834809878732,158.52408984174113,157.85938808051372,179.787552282867,112.03576014947399,155.52328616629256,156.04939107942334,173.31207572028956,79.9576537732725,104.23350881771334,4.432062509770353,104.27445717852451,163.0568381250043,103.48426011596271,169.43533696197758,103.70807646564337,142.59801744423575,151.72290983945538,153.17837083891075,171.62771533581375,168.47574942128088,150.11574707741113,150.21216789584233,98.88141629204,175.45671613296722,correct
57,155.94785722175442,156.54268747141884,131.57707245530815,173.3277882628921,164.94440261220433,168.95001770167022,154.8247673410141,168.63794281742287,158.3352086417266,157.62694653084353,179.58543369059123,112.0811414095714,155.96420071471186,156.78627102605725,172.496019459676,79.90299659457321,104.47634446883947,175.15673763308888,104.52602823599182,161.89098944563392,103.65736587762648,9.909016325871555,103.85627386560908,144.69359767973452,151.14069968219803,152.60627269815282,175.80191576542387,168.43238058296288,150.1299385144639,150.14833585747212,99.15066633255672,176.0562170777112,correct
58,155.17875649499334,155.56947743532203,130.65938763958962,173.9444500765077,163.67238690693637,168.09080089991994,151.86066473927565,167.61446158966226,158.13459090729899,157.38301980663627,179.39289712786848,112.00996952068198,156.36304821190205,157.50336960777568,171.7324549389608,79.3702716535628,104.71762121036716,102.01247932462752,104.77871009922818,160.52904169247145,103.74148986942629,73.97205980410325,103.9191358521042,146.41784068319703,150.25037813908668,151.72508692684514,179.53176565906813,168.2801069622928,149.84517434313875,149.78337647794135,99.41625837268019,176.7154501316091,correct
59,153.9319802950863,154.04823800678193,129.44820829485778,174.86862218445964,161.95948614221157,166.49802984024282,149.17264967363943,166.72012185993503,157.93364598793957,157.14491069899043,179.2191313296339,111.78095803160967,156.63556544630757,158.04234652029746,171.1625106966271,78.40924333624692,104.9098835163703,174.16163315610908,104.98413890258354,159.0913461001935,103.71358399846345,8.919215874154986,103.87499038530608,147.57008160900412,149.011014708976,150.48228915289317,174.73086625067273,168.01435694845742,149.10054276478445,148.97305846626676,99.56562743692689,177.3057638433761,correct
60,152.1921704855552,151.97123017590906,128.06562218378625,176.3056651148177,159.7725911680793,163.99109688738585,147.06440602276825,166.22428048385933,157.72012060947569,156.9104955913231,179.16277977550797,111.05687208764627,156.70945052481807,158.2729102851826,170.83059790261032,77.67929592405412,104.994380753026,173.65954872292713,105.08246988111469,157.59293042474317,103.69967383651111,8.699824915181786,103.85302322037118,148.1804075010325,147.49000497892342,148.97016271084686,170.6941447878497,167.53521191834724,147.75162284389856,147.59470610849104,99.01583415316152,177.58884023929446,correct
61,149.72008705880603,149.17309022669534,126.14443502939265,178.21238186983487,157.1101391801062,160.6455293820555,145.83729229698147,166.2735155694037,157.57992036821167,156.76700666747197,179.31862584722805,110.1149417639548,156.52019341274314,158.06576264402338,170.83011237255693,76.9912718185976,105.02650117022657,98.51992402599024,105.1259993026936,156.41608897242455,103.65926623536934,79.39602533185375,103.81627899955073,147.76791488223606,145.59203419306203,147.05942580675693,170.48552171501365,166.8515318928616,145.80644162454143,145.65633749195874,97.90585941758843,177.44772863089815,correct
62,146.44147123018558,145.6339889888991,122.97077392331317,179.5396398706261,153.94228158130383,156.66051182117002,145.2024620989192,166.82595244280463,157.50089158964155,156.7010772541458,179.68211337808103,109.05721567738759,156.07877652748252,157.4711531085377,171.08239540330155,76.27128355269642,105.0469827772364,173.01079692053167,105.15446956269093,155.64661181314514,103.60553626876687,9.213243493547953,103.77661770828058,146.5140467873635,143.3560743248008,144.77327005994502,175.0761986108223,165.97348236768917,143.35834508604407,143.25760929986245,96.28626253725997,176.82871446420404,correct
63,142.44326442101982,141.44701332018317,118.09325623662872,177.0802535478593,150.29879256190654,152.22657651288236,144.9811058559399,167.83630637730454,157.491109893917,156.71605746589168,179.8380625463279,108.32444804349353,155.54698748068267,156.74314197853536,171.44944060225646,75.44226621034069,105.12161201082914,80.25877093943396,105.23171239289019,155.54992421413732,103.51242126842017,102.39939954030255,103.70168246098245,144.92125734277585,140.8266234774734,142.1523726703954,177.64023004867465,164.89425339496353,140.5663735952799,140.56214047901088,94.65812336801294,175.81555001030677,correct
64,137.9376437479799,136.801031792405,111.11194793055917,174.61997309347635,146.21925142880767,147.54146611396428,143.86731379923586,168.99483304605585,157.52152679582224,156.78086429091252,179.3640074217634,107.83949185979841,155.10909206627574,156.12620008354963,171.8338163555688,74.72863924501662,105.20840528225472,82.97980054555485,105.31790459473721,155.79222621883895,103.39280848463605,100.18702173860805,103.59941126135266,143.3949725910298,138.11587207982382,139.31555387807958,170.5916945693576,163.66281270731812,137.61755019262716,137.74385003270842,93.21717514911424,174.60624079301246,correct
65,133.2934332222227,132.06536070133544,101.91885792634685,172.3324496877065,141.74705969346164,142.65483788962717,139.57537537190603,170.15332837287932,157.55035244338825,156.83391260256403,179.087697407676,107.54576105014448,155.07121784149717,156.01555611086533,172.03183072142522,74.74620203922872,105.25999841491674,82.5229053201892,105.37012535179583,155.84012850411713,103.32559333043112,100.77233275399882,103.53690566611462,142.8862173947128,135.48833382011188,136.5896675002999,167.46791504089305,162.33909006209916,134.61700917407907,134.8951964636298,91.65710001164712,173.34750559168162,correct
66,128.76237602269674,127.4420129055145,91.18375944029695,170.4281868733447,137.025550584791,137.6532908084579,130.764024738474,171.23892545325626,157.58107609654317,156.87810279103542,178.9729435190959,107.32359105887818,155.3776395420396,156.29488392071724,172.18531168224956,75.00867802729876,105.2568140233488,172.91872695739386,105.36855825070744,155.67877011379898,103.19828074364112,10.302378442270674,103.4068063592736,142.6707045571632,133.15072755044002,134.17130998241512,165.8780258818303,161.05632976522858,131.67945149624285,132.09236160585715,90.29114601953249,172.19119969268684,correct
67,124.41138530722996,123.01453631619604,79.92635874680214,168.9954307270152,132.14717403246033,132.59546675714608,114.02340023710995,172.14364363738346,157.6880079783494,156.98922281324445,179.05605194132153,107.17433033999046,156.067266908333,157.00005923479475,172.29935615558193,76.04221829121616,105.14168720053804,,105.25618161927639,155.17286420016285,103.07017799555243,,103.26644457823026,143.0865586108554,131.1180416900599,132.09797276741824,167.07912333682185,159.92259869772283,128.82510171930065,129.33306534316185,88.80270333271831,171.25800358295103,correct
