frame,left_knee_3D,left_knee_front,left_knee_side,left_knee_top,right_knee_3D,right_knee_front,right_knee_side,right_knee_top,left_elbow_3D,left_elbow_front,left_elbow_side,left_elbow_top,right_elbow_3D,right_elbow_front,right_elbow_side,right_elbow_top,left_shoulder_3D,left_shoulder_front,left_shoulder_side,left_shoulder_top,right_shoulder_3D,right_shoulder_front,right_shoulder_side,right_shoulder_top,left_hip_3D,left_hip_front,left_hip_side,left_hip_top,right_hip_3D,right_hip_front,right_hip_side,right_hip_top,label
51,88.40210500907028,88.55495836664988,166.19752986790385,16.34601110549706,75.06024758455102,75.82953697843521,5.665687267051824,101.85449946788847,151.3465131459574,151.45738909358354,32.07029851508055,177.35088717186557,166.9152929596078,172.71713139804046,123.75138358004708,169.05718711776578,91.73743248213161,92.58346342519764,123.93877367619781,91.73919908401348,105.49838266710022,87.93965468027999,172.61263137846046,105.50792621653247,164.95711339969378,171.1358179075566,100.35417670197174,167.74896132962064,100.20245935027876,100.6136679478745,167.65795458774838,107.50113091592435,correct
52,88.52984476854361,88.72061268993176,163.9875141967823,15.285109359201453,77.5163272960758,78.21743601249402,7.245973709698332,107.51971236038491,151.33586299299256,151.4904787576658,36.39967705176829,176.8796294084398,166.4190510973979,172.28502131344345,123.68596661232267,168.72839398208484,92.15880213648275,8.083370387895396,128.3847016309104,92.16124826909619,105.8983000070689,171.82651107841727,170.20785252339297,105.91656951047281,164.70932358951677,171.29518353166117,99.6209116835905,167.31791718957825,102.15930446812318,102.6059946159044,170.43145302854748,112.72280048533383,correct
53,88.88660179707341,89.09577089300403,162.31088198188206,13.231258887600003,80.65788330451333,81.2531780524333,9.19823131868478,114.5384308472544,151.51029852520344,151.74570609009544,42.43640203378902,176.17146529144833,165.78508366636427,171.21560737912876,122.94410022562424,168.67062972381436,92.72631408839864,87.24566194205818,134.73970044789036,92.72946253700685,106.20489596435121,94.22377292858309,165.778888924436,106.24670326590403,164.5772401953679,171.3652217408212,99.31438820199135,167.09585982173436,104.53589780029937,104.9696940824494,175.473481475941,119.21686287367412,correct
54,89.45326939703179,89.65046159753588,161.32917331098236,10.508195415599445,84.02660361550906,84.51830190189645,11.121570985190822,121.52829071302057,151.83431966187044,152.21357969102274,50.09786998743104,175.18068207046636,165.13004760173078,169.56324600205338,122.09576781579766,169.13484410630525,93.42286753035052,6.154442059501328,143.05496605964984,93.42632730728236,106.28675999931579,170.2525928679842,159.80001331643678,106.3766131623056,164.636841029181,171.48995909366204,99.30972861647187,167.07497303744358,106.9674963687654,107.36016173392285,178.7177954698537,125.71326051132854,correct
55,90.23889335047824,90.38474626366082,161.42208361515583,6.774508539518875,87.31718990331547,87.7478762799878,12.490000505338326,128.00700467899125,152.30174222285714,152.87916709748217,58.1968669550361,174.12102789711057,164.61167888787702,167.71217900893734,122.25361848361233,170.25907309413253,94.11650184889797,168.15883300517976,151.97852643989734,94.11951430577044,106.06045083512997,5.6276830942257225,153.07196859188426,106.22583174844625,164.95689619362614,171.70103557426563,99.74623487267287,167.31943066447272,109.25398949980708,109.59072981858765,172.79464769245152,131.8491293125479,correct
56,91.38053767311264,91.45714718729104,161.96734631598568,2.1665596226691903,90.39181656372229,90.82686953997141,12.944728565983738,133.7444134886337,152.8792890994687,153.70216293705627,66.66047314470437,173.0798867768825,164.23388175424788,166.09387883033818,123.58968805953536,171.78862978331102,94.75975882513404,,161.34783724713944,94.76163130009222,105.60523960343936,,146.49191842442752,105.86543170490474,165.40923603893475,171.97892353138548,99.92750667601484,167.68561875903384,111.43507483492593,111.71469911308111,167.37468634611946,137.49206348756653,correct
57,92.97580968575046,92.98917724644717,162.75903628647706,2.976848463043662,93.59953282417466,94.14106982618199,12.0280781004776,138.80109313203258,153.45240722878188,154.4855031235877,73.1634736842063,172.35620246452072,163.89102277614467,164.80916948427068,125.28939669048378,173.4041190277428,95.23850632705515,91.07435298316119,168.4421550601905,95.23942226536727,105.08847609818264,77.2772401895795,140.7554522677849,105.45032733937062,165.93759840287004,172.30578478557035,100.09314850098409,168.1147134815586,113.6470400229728,113.88788854258995,162.63290269992268,142.77896535710903,correct
58,95.15313138174334,95.13222710721533,163.6934725481945,8.02723381576787,97.48398022188576,98.26362396869972,9.36487299495483,143.14839044973638,153.98943829826334,155.1324950246839,76.61271733046414,172.06750951015272,163.70631694584344,164.07801666130027,127.62142582069825,174.68215038719532,95.51043905944731,89.22464395418639,172.0153085355752,95.51094055224647,104.7394221695008,104.31567344758874,136.77513578552632,105.19026609384272,166.46820373847063,172.5613700255104,100.61062813452806,168.59338949293507,116.24011647738826,116.47279963023233,158.63457979466384,147.76812377106563,correct
59,98.09057815040461,98.06911972145998,163.72586116531673,14.101042699319946,101.93200049749883,103.05747904988404,4.7241265910861445,146.30994886460968,154.55973487325647,155.69308921960715,78.52950162401312,172.2145531736032,163.59466656723816,163.66415802644738,129.17020010252668,175.61503290700227,95.69025776265194,90.66997298489464,173.30693302785474,95.69064425086538,104.44427650349293,74.58732940494237,134.1035414326825,104.95936796705956,166.87704009567307,172.6986751527752,100.92387471297099,169.00021022048892,119.0332178858947,119.25712620863082,154.48400539073842,151.9784825488843,correct
60,101.87294605992716,101.88889262314602,163.44208767521266,177.00913534740715,107.12834831019511,108.69242816547005,2.669536927062674,148.64843058521964,155.20018953734865,156.2717748357829,79.62196928154036,172.549783172814,163.59325303384708,163.51908248018825,129.90333759691376,176.2053116557016,95.83275470917394,4.251779595757142,173.41723566480513,95.83315723976227,104.183050351778,160.46023882023644,132.58045358152276,104.7276385215193,167.24880695563317,172.6623794289558,101.89172817721673,169.48060849595953,122.15651811021765,122.3674861662949,150.51055404948193,155.61919504607636,correct
61,106.4952008405261,106.56703341760952,163.089292863445,168.82347617976885,112.99627191715118,115.01946579363447,14.862524409318771,150.73665664775208,155.86282611341414,156.89568915448837,81.4437692758968,172.80484501579858,163.55543083503338,163.39751172944145,129.09178995532292,176.70954955593461,96.0153587599926,89.39621480005397,174.2892355793985,96.01569032982064,103.72880430514238,106.18750565331833,131.2292461697538,104.27283204099533,167.61474379280196,172.50354213425103,103.56163976839831,170.05303307235877,125.41111216895303,125.5768425496757,146.0955994700702,159.03089478109905,correct
62,111.81876318109121,111.95057577891404,163.70984385120542,168.03238886470913,119.54418955150668,121.99110775973028,37.248803684430875,152.96806131584574,156.64235724205204,157.6766719869503,85.77301010626871,172.93574335413598,163.50099424290613,163.3120052332142,126.74099207853261,177.07053617721243,96.12826036510813,89.7932433478665,178.07504770565345,96.12829996244191,103.18759045313014,105.99587688587557,130.3749686563822,103.69911189737206,168.04166528854657,172.250964541164,105.79479894000896,170.81110120147633,128.87151027580273,128.98683199710268,142.9707698052765,162.34661034733074,correct
63,117.5995336752256,117.76602247893746,165.7199617305219,168.96883017199625,126.70331587931334,129.49444403796593,75.00400542295573,155.46551646367647,157.56438097610805,158.62273833804062,92.4685063570745,173.0156626255917,163.242808278454,163.0625138426071,122.54466798725795,177.24346206597914,96.16272488514291,90.48848645901832,175.48541640802293,96.16294714486409,102.54113874206787,105.68181404332547,129.45379915040346,103.00979425205388,168.55813037161744,171.97499596698947,109.09150634569203,171.77493800021503,132.53280156537906,132.58845638433513,140.54682178394071,165.62655543329703,correct
64,123.55809805002113,123.70847998082401,169.90903884029325,170.6645504239134,134.19325548474262,137.31741150056394,109.42386957797868,157.8810557810312,158.40140480874305,159.49767582384766,99.14740358501555,173.04176956920614,162.74858254166776,162.60461653585102,116.499803879015,177.19751101788324,96.16497635497252,91.21817723230336,168.86545335171598,96.16635928607687,101.94774509073132,105.30400611077499,128.71947196345798,102.37369857894761,169.2219531757018,171.77331054777235,114.13985440792968,172.9856250300113,136.37157581279942,136.39152938969332,139.17216973608487,168.5503361798356,correct
65,129.4975872182657,129.57199374473888,176.66516477338467,172.9240044892997,141.13610941118526,144.63053629284843,126.27097019652606,159.87855869795095,158.93639555242916,160.04906521675412,103.4003547997614,173.08723940259742,161.97262434625085,161.8801548794761,108.22847331504182,176.98329604593357,96.17821969797221,88.30946962728915,164.7555868604103,96.18088912289517,101.47129047812084,75.14312898627303,128.3596569545402,101.85699549097036,169.95649807736632,171.5872992263024,120.92300820429499,174.48563312510402,140.0750372067358,140.08839347220945,138.92627483886122,170.86431068797552,correct
66,135.30622198954296,135.29027116471144,175.74511830904672,175.20618307199237,146.48374501418365,150.37181485448576,132.6076470721783,161.29158097516458,158.98002191762095,160.14916820096602,103.10423211230827,172.92969559794642,160.4989794648876,160.47113506315148,96.1840844890125,176.57320129177674,96.39868661391162,91.69762300402807,165.20245855498212,96.4014729760482,101.10285852579852,104.5126588701446,128.06505259478303,101.45926888129466,170.5975231717224,171.46988298805462,128.36193035051556,176.0303008638712,143.43337982176138,143.46341572644664,139.9506316310035,172.4550378481857,correct
67,140.87791723861346,140.79228299416465,168.3832209335099,177.35957101936884,149.26228671536452,153.4027869753996,132.44128451784738,162.16828258947248,158.7004926991738,159.9912682194517,98.56620454778978,172.5337778025929,158.51752789269165,158.53957567310727,82.97650195325757,176.19134714305002,96.83953714347982,91.23337973638112,169.82601760919155,96.8411071226938,100.75146104752804,104.27967586640632,127.59011628503441,101.08587161681491,171.10380560379045,171.42897398438876,136.0079796516148,177.5768589052958,146.0319377428453,146.08382731092757,141.2010121098246,173.46968242253226,correct
68,145.95363479901107,145.84292138172796,162.1640731330368,179.12657411511486,149.18054014384668,153.40115973834557,125.13912689550673,162.376347995047,158.18491447868735,159.62543330184496,91.85974089540191,172.02806569049486,155.7960382127723,155.8546787520156,70.36400849245148,175.7854763071357,97.36972867415564,89.55421352171807,176.55756101222207,97.36994929166589,100.49836810202889,75.9609507121833,127.37625860946804,100.81409037189852,171.5075373437602,171.53633047101786,142.78852604919587,178.99879124031807,147.85476751888643,147.937116551689,143.14009088517741,173.96110711851088,correct
69,150.45947561131925,150.3657782371224,157.71935476327528,179.61493838156252,146.34546983701853,150.53782878203336,105.12901223724748,161.8516144754656,157.9240657928101,159.42957986972309,86.18066916075429,171.80711267359177,153.13537472569527,153.21723093713356,62.14255526102894,175.48708989222612,97.79879140084478,90.37671751253471,177.25159337657226,97.79895790068888,100.2966389667961,76.51782241502853,127.926526534416,100.5819271257525,171.87353238002072,171.81976463133128,148.2860985068361,179.83287969799377,149.04136348220064,149.15960754266183,145.18670500033315,174.04626347684052,correct
70,154.22317799224223,154.16264334249132,154.43973747021835,178.82195975691334,141.79599974570726,146.0082946350669,70.24166507879363,160.70226119235969,158.29017084198088,159.7133775404328,82.81302795095075,172.09911376733692,151.1423809087295,151.28195274125986,58.46597582057353,175.0633173419723,97.91976424965266,7.867402534739904,172.75554315563383,97.92098713336742,100.26958257876528,176.35671957926078,129.87974251839668,100.51438048618941,172.3234821749271,172.32857969581576,153.2934142551022,178.86381815474755,150.11322164039487,150.27810177039404,147.28896837065923,173.9034937093302,correct
71,157.28841851056143,157.26714290488317,152.08598324810913,178.33783495337804,136.72704770536345,141.06524394589349,41.015066435855566,159.11619061697084,159.26247268538373,160.46377724182707,81.97531877943693,172.89132718629145,150.5375835039139,150.79557982665628,58.13405062540325,174.50419806980403,97.83870822573489,176.07262830648455,169.7364568236809,97.84111468509346,100.28991802693035,5.824149959083816,133.11710143906822,100.48459393391221,172.88621959656004,173.0518621320334,158.15828948897138,178.09206558919618,151.3196486667757,151.5355403713601,148.1901148100366,173.69034127297664,correct
72,159.6760573049508,159.68415911961495,149.9998925175805,178.1060557181662,132.40090553570403,136.84970564371315,25.215012429516587,157.68835764904156,160.61407106192104,161.52131990663813,83.62784681391727,173.9941383614256,151.38379535884232,151.84949392408237,60.403639977029805,173.75778189555882,97.6224957561332,3.7688884371530014,168.3085163157547,97.62538603972015,100.3693827930357,175.84907021172322,137.92984786123253,100.51058120527946,173.5711993983454,173.9646780466439,162.7682511112553,177.53077399941319,153.02996291115292,153.28695466669745,148.60933194083614,173.70995569360494,correct
73,161.52114248523614,161.54733475316536,148.28246984572073,178.05386772472286,129.4962394994865,133.93584105255192,15.851868252783449,156.86289577465493,162.06930392937818,162.71306095912823,86.73218386188253,175.07766841494168,153.11937320698408,153.92838043680243,62.81365209166033,172.75792138392455,97.4978836027239,88.33974745026107,167.58530009689187,97.50099668803496,100.40286842141244,97.97314476073485,142.92703775420424,100.50216388342483,174.33933234107917,174.97260631723705,167.2175727896673,177.2270722425233,155.31955063958924,155.58515016077573,147.91865706352615,174.11977493809664,correct
74,162.8672488831523,162.8975156610924,146.46923071520538,178.13738476135933,128.52631059215628,132.76646655353565,9.332728098562969,157.02825392259237,163.21210664091893,163.67879597254986,89.7600174234479,175.86505938502492,155.02150569291118,156.29299256132046,63.9500153214115,171.67798597118295,97.55705164572892,172.90860249545207,166.75621065988287,97.56069540071468,100.36982628943983,2.05426365649124,146.99421046124314,100.4422413033768,175.25258303988113,176.10017869114745,171.77944794239474,177.18616542284045,158.21598703240008,158.4419351127275,146.17013362860513,174.99651090079303,correct
75,163.9382264492302,163.97135423915213,144.2095760921971,178.23785567935383,129.42460757321194,133.30570148831154,4.454702597884599,158.1437737245738,163.9293741003241,164.309205181472,92.1476192865731,176.27285640943975,156.40712183310615,158.2011467544586,63.27263545514672,170.64609148343192,97.76916776884433,91.94710396461943,166.01588584155908,97.7736012550118,100.29023872047341,83.9216535038821,149.7479650614456,100.34716388235394,176.1265188986308,177.13252023801851,175.5220767051797,177.33326593729714,161.56622040151137,161.71828846015106,144.62299187813252,176.18356409616888,correct
76,164.96879352297316,165.00862066544246,141.6939742515326,178.3107556963589,131.8948678445213,135.4140882448196,0.4344411318635083,159.73552516417297,164.14058461862797,164.475903961104,92.70828778050553,176.44852892776274,157.48980982198083,159.74002989247634,62.479825976585765,169.92413147992124,98.02110609958757,92.2652422108338,164.33173555048344,98.02729730710557,100.20126905130915,84.46882266443363,151.82514158628788,100.24798041482433,176.87963521281085,177.95094233985387,177.97226747214268,177.61033273091508,165.18988302261363,165.2761131553777,144.35929302608463,177.3438408830671,correct
77,166.04806404734873,166.12486195007878,139.08816358048048,178.16418049995988,135.5636518339714,138.79597606310247,3.4696397444853693,161.47145603827786,164.03151040472628,164.35689412240876,91.59235274493474,176.44466144299957,159.09698440615054,161.6380088403188,63.61880718115111,169.79857093011503,98.2326805140436,168.41845621282198,161.96023650968488,98.24171027507204,100.08617026890516,13.86975151217899,153.94560497123032,100.12373739137058,177.34971825692267,178.4162480209071,178.78723970517538,177.85111144505717,168.79838047141922,168.84256218113993,145.54517593776274,178.2830336779432,correct
78,167.0793604152128,167.2276283507003,136.38755595785895,177.8358381355514,140.18848943540038,143.23364502434123,7.876952245043203,163.20779483691095,163.65899462475204,164.00580736440972,89.21180993171485,176.27868388932671,160.95667444672202,163.59158883539655,66.99565977278418,170.16591480537804,98.42604108166753,86.77450624143395,159.20140597168515,98.43921818247573,99.97732977993915,94.4544032464897,156.1792350717197,100.00694794978423,177.66064701897866,178.63245350829246,178.11109558158643,178.083689852704,172.2479856631046,172.2736613583235,149.1273209922048,178.94799206469352,correct
79,167.92926428182525,168.19324157061433,133.68873661415532,177.37415990324212,145.43127268111957,148.39487437209416,14.62152093255757,164.84986589827847,163.3220221124624,163.73215033661947,86.92589722039563,175.94890261843852,163.08486405944748,165.63418905395642,72.1263532333144,170.9366983438012,98.68301186189046,178.39712231135223,156.80018717681054,98.70138679875681,99.807215119003,1.3367554519773344,157.92918617117556,99.83092151187168,177.85624367233646,178.6976120537544,176.79150012160193,178.2810942405254,175.4870556526983,175.50203507223165,155.74465458697108,179.43498066234432,correct
80,168.47719543271526,168.87860407053,130.9172991024076,176.91853617530325,151.0843413248209,154.0467825852861,28.176443687824477,166.45001050850553,163.0318714312543,163.56687283514793,85.21570522132498,175.4083358590717,164.8236287986867,167.12240015833214,77.05170047743015,171.85342182475557,99.09309090196552,94.27112789671041,155.04603304635364,99.11798983960679,99.56263864731645,86.1023640665615,158.02656191851932,99.58439671067171,178.06978905985483,178.76310302231659,175.73325863264083,178.5037251055731,178.57160616331586,178.5746425114214,168.7177426806462,179.84866379554148,correct
81,168.70657349512285,169.22606049570075,127.32873193114332,176.56925602385516,156.7944507997293,159.80003724788455,55.85730586607621,168.0611487731984,162.81942656327456,163.5097742903509,84.46149887697487,174.82114472561528,165.62980465013115,167.59372881226116,79.21761130266978,172.62944898445005,99.57924735176485,94.70411685867049,154.0828771370039,99.61102118868014,99.27478828488755,85.86600070269034,156.18136554814822,99.29856050084022,178.4255522214955,178.97604997253345,175.75485812892194,178.79315338400372,178.63661382925625,178.65872326504447,165.005178428625,179.73411516807676,correct
82,168.76653196710006,169.35341021123338,122.77483739942022,176.38093128287719,162.13051115152055,165.24649662354207,92.76626271262465,169.60612255866346,162.66531343887385,163.48829138426328,84.72058372313417,174.3638238058187,165.6060754852697,167.12244725874993,78.51221845704083,173.43160546126964,100.0194932062043,85.06838157053498,154.05367237787752,100.05596463200132,98.8530827778337,94.52492727727191,153.1372310903348,98.88032268599248,178.91317908289352,179.28719525333915,176.42844484318192,179.1730608549897,176.2970121213739,176.34342400288912,129.95645145330187,179.36349894208962,correct
83,168.7399023346893,169.38298941815344,117.30287633862804,176.2186511654021,166.56798617829264,169.95151230501506,115.04969929675997,170.90334876644894,162.51852565929232,163.3788826288825,85.29352045430392,174.21313836669592,165.17931740926647,166.16981212559222,76.92913141538837,174.4976719516431,100.25315225793774,94.97847125534203,154.3703205971752,100.29115181819887,98.28763178164378,85.08061803882639,149.51418157528673,98.31784549503023,179.43674376421586,179.6056872051112,177.49107274741354,179.59454335466117,174.57040193275765,174.62256599226544,109.63083660581543,179.1761705284409,correct
84,168.64182105275077,169.34592978400997,110.97902534804899,176.03485555821555,169.8458368700527,173.76193325083685,124.11221450707829,171.87700100077632,162.40425508093816,163.1510387512432,85.73525226077788,174.5341010026704,164.88990052895008,165.36039848869217,76.74789843848012,176.001146650855,100.10298669692253,11.945415756438452,154.75077540888225,100.13810519467937,97.60424485660266,167.67496609734135,145.82827148603278,97.63530046408837,179.9075908461833,179.90791416477575,179.0819062373112,179.9883429138398,173.45745002125886,173.49291763201654,102.14916957040234,179.21725914789,correct
85,168.52209412741797,169.31542591416883,104.91517894845657,175.7794468705451,171.97876930012694,176.7318990246391,127.55702601971433,172.60216218619064,162.41917456226125,162.97660298633764,86.05942809476481,175.18901957425686,164.6747770513871,164.75609796594156,77.66084446685785,177.8335603931948,99.59406722368927,85.56193677973503,155.40195482889493,99.62238222004275,96.8654474547044,95.33522600020844,142.32207231526985,96.89503295323723,179.59509204610063,179.88223922834604,179.47087231847442,179.61218819779936,172.81175546354342,172.82269646612147,100.25247774106136,179.42770875011945,correct
